"Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-07-05,Arlington,30-39,462,43,0
2020-07-05,Arlington,40-49,435,48,6
2020-07-05,Arlington,50-59,381,66,6
2020-07-05,Arlington,60-69,281,80,19
2020-07-05,Arlington,70-79,173,72,32
2020-07-05,Arlington,80+,203,83,68
2020-07-05,Arlington,Missing,11,1,0
2020-07-05,"Central Shenandoah",0-9,54,0,0
2020-07-05,"Central Shenandoah",19-Oct,114,1,0
2020-07-05,"Central Shenandoah",20-29,413,6,0
2020-07-05,"Central Shenandoah",30-39,319,6,0
2020-07-05,"Central Shenandoah",40-49,349,14,0
2020-07-05,"Central Shenandoah",50-59,375,32,2
2020-07-05,"Central Shenandoah",60-69,269,47,10
2020-07-05,"Central Shenandoah",70-79,131,40,12
2020-07-05,"Central Shenandoah",80+,115,27,16
2020-07-05,"Central Shenandoah",Missing,1,0,0
2020-07-05,"Central Virginia",0-9,7,0,0
2020-07-05,"Central Virginia",19-Oct,61,1,0
2020-07-05,"Central Virginia",20-29,88,2,0
2020-07-05,"Central Virginia",30-39,63,1,0
2020-07-05,"Central Virginia",40-49,59,0,0
2020-07-05,"Central Virginia",50-59,63,2,1
2020-07-05,"Central Virginia",60-69,46,4,2
2020-07-05,"Central Virginia",70-79,23,4,2
2020-07-05,"Central Virginia",80+,19,2,0
2020-07-05,"Central Virginia",Missing,1,0,0
2020-07-05,Chesapeake,0-9,31,1,0
2020-07-05,Chesapeake,19-Oct,50,1,0
2020-07-05,Chesapeake,20-29,168,4,0
2020-07-05,Chesapeake,30-39,189,10,0
2020-07-05,Chesapeake,40-49,155,23,0
2020-07-05,Chesapeake,50-59,156,24,1
2020-07-05,Chesapeake,60-69,117,30,5
2020-07-05,Chesapeake,70-79,70,29,3
2020-07-05,Chesapeake,80+,68,24,12
2020-07-05,Chesapeake,Missing,11,1,0
2020-07-05,Chesterfield,0-9,120,0,0
2020-07-05,Chesterfield,19-Oct,309,0,0
2020-07-05,Chesterfield,20-29,539,5,0
2020-07-05,Chesterfield,30-39,633,5,0
2020-07-05,Chesterfield,40-49,568,19,2
2020-07-05,Chesterfield,50-59,447,32,4
2020-07-05,Chesterfield,60-69,285,37,9
2020-07-05,Chesterfield,70-79,133,23,16
2020-07-05,Chesterfield,80+,142,28,42
2020-07-05,Chesterfield,Missing,71,0,0
2020-07-05,Chickahominy,0-9,14,0,0
2020-07-05,Chickahominy,19-Oct,43,0,0
2020-07-05,Chickahominy,20-29,90,0,0
2020-07-05,Chickahominy,30-39,89,2,0
2020-07-05,Chickahominy,40-49,92,12,1
2020-07-05,Chickahominy,50-59,118,22,1
2020-07-05,Chickahominy,60-69,76,18,6
2020-07-05,Chickahominy,70-79,58,22,7
2020-07-05,Chickahominy,80+,83,35,24
2020-07-05,Chickahominy,Missing,12,0,0
2020-07-05,Crater,0-9,26,1,0
2020-07-05,Crater,19-Oct,53,0,0
2020-07-05,Crater,20-29,235,7,0
2020-07-05,Crater,30-39,280,5,0
2020-07-05,Crater,40-49,234,14,1
2020-07-05,Crater,50-59,278,32,3
2020-07-05,Crater,60-69,231,45,12
2020-07-05,Crater,70-79,136,32,14
2020-07-05,Crater,80+,108,19,8
2020-07-05,Crater,Missing,9,0,0
2020-07-05,"Cumberland Plateau",0-9,2,0,0
2020-07-05,"Cumberland Plateau",19-Oct,19,0,0
2020-07-05,"Cumberland Plateau",20-29,5,0,0
2020-07-05,"Cumberland Plateau",30-39,10,0,0
2020-07-05,"Cumberland Plateau",40-49,14,0,0
2020-07-05,"Cumberland Plateau",50-59,7,1,0
2020-07-05,"Cumberland Plateau",60-69,6,1,0
2020-07-05,"Cumberland Plateau",70-79,5,0,0
2020-07-05,"Cumberland Plateau",80+,0,0,0
2020-07-05,"Cumberland Plateau",Missing,0,0,0
2020-07-05,"Eastern Shore",0-9,20,2,0
2020-07-05,"Eastern Shore",19-Oct,59,1,0
2020-07-05,"Eastern Shore",20-29,197,6,0
2020-07-05,"Eastern Shore",30-39,236,8,0
2020-07-05,"Eastern Shore",40-49,247,10,2
2020-07-05,"Eastern Shore",50-59,275,19,5
2020-07-05,"Eastern Shore",60-69,179,29,8
2020-07-05,"Eastern Shore",70-79,47,16,9
2020-07-05,"Eastern Shore",80+,50,22,18
2020-07-05,"Eastern Shore",Missing,6,0,0
2020-07-05,Fairfax,0-9,481,18,0
2020-07-05,Fairfax,19-Oct,872,25,0
2020-07-05,Fairfax,20-29,2237,72,3
2020-07-05,Fairfax,30-39,2746,174,5
2020-07-05,Fairfax,40-49,2662,248,9
2020-07-05,Fairfax,50-59,2232,293,32
2020-07-05,Fairfax,60-69,1436,310,61
2020-07-05,Fairfax,70-79,670,238,109
2020-07-05,Fairfax,80+,786,296,292
2020-07-05,Fairfax,Missing,157,3,0
2020-07-05,Hampton,0-9,11,0,0
2020-07-05,Hampton,19-Oct,17,0,0
2020-07-05,Hampton,20-29,83,2,0
2020-07-05,Hampton,30-39,71,3,0
2020-07-05,Hampton,40-49,54,5,0
2020-07-05,Hampton,50-59,52,9,1
2020-07-05,Hampton,60-69,44,11,2
2020-07-05,Hampton,70-79,24,8,0
2020-07-05,Hampton,80+,8,3,2
2020-07-05,Hampton,Missing,5,0,0
2020-07-05,Henrico,0-9,105,2,0
2020-07-05,Henrico,19-Oct,175,3,0
2020-07-05,Henrico,20-29,374,15,0
2020-07-05,Henrico,30-39,459,18,0
2020-07-05,Henrico,40-49,392,26,2
2020-07-05,Henrico,50-59,334,38,8
2020-07-05,Henrico,60-69,288,47,30
2020-07-05,Henrico,70-79,209,46,39
2020-07-05,Henrico,80+,315,66,78
2020-07-05,Henrico,Missing,30,1,1
2020-07-05,Lenowisco,0-9,3,0,0
2020-07-05,Lenowisco,19-Oct,5,0,0
2020-07-05,Lenowisco,20-29,7,0,0
2020-07-05,Lenowisco,30-39,7,1,1
2020-07-05,Lenowisco,40-49,7,2,0
2020-07-05,Lenowisco,50-59,17,5,0
2020-07-05,Lenowisco,60-69,7,5,2
2020-07-05,Lenowisco,70-79,7,4,1
2020-07-05,Lenowisco,80+,0,0,0
2020-07-05,Lenowisco,Missing,0,0,0
2020-07-05,"Lord Fairfax",0-9,63,1,0
2020-07-05,"Lord Fairfax",19-Oct,150,1,0
2020-07-05,"Lord Fairfax",20-29,348,5,0
2020-07-05,"Lord Fairfax",30-39,345,11,1
2020-07-05,"Lord Fairfax",40-49,333,17,1
2020-07-05,"Lord Fairfax",50-59,342,27,2
2020-07-05,"Lord Fairfax",60-69,227,47,14
2020-07-05,"Lord Fairfax",70-79,134,40,17
2020-07-05,"Lord Fairfax",80+,145,35,39
2020-07-05,"Lord Fairfax",Missing,2,0,0
2020-07-05,Loudoun,0-9,153,3,0
2020-07-05,Loudoun,19-Oct,533,0,0
2020-07-05,Loudoun,20-29,678,6,0
2020-07-05,Loudoun,30-39,739,24,0
2020-07-05,Loudoun,40-49,810,47,1
2020-07-05,Loudoun,50-59,651,55,2
2020-07-05,Loudoun,60-69,252,47,5
2020-07-05,Loudoun,70-79,144,46,14
2020-07-05,Loudoun,80+,188,50,67
2020-07-05,Loudoun,Missing,59,0,1
2020-07-05,"Mount Rogers",0-9,37,1,0
2020-07-05,"Mount Rogers",19-Oct,58,0,0
2020-07-05,"Mount Rogers",20-29,118,0,0
2020-07-05,"Mount Rogers",30-39,111,4,0
2020-07-05,"Mount Rogers",40-49,110,3,1
2020-07-05,"Mount Rogers",50-59,102,6,1
2020-07-05,"Mount Rogers",60-69,91,9,0
2020-07-05,"Mount Rogers",70-79,63,27,10
2020-07-05,"Mount Rogers",80+,74,25,20
2020-07-05,"Mount Rogers",Missing,1,0,0
2020-07-05,"New River",0-9,7,0,0
2020-07-05,"New River",19-Oct,28,0,0
2020-07-05,"New River",20-29,66,0,0
2020-07-05,"New River",30-39,30,1,0
2020-07-05,"New River",40-49,37,1,0
2020-07-05,"New River",50-59,32,4,0
2020-07-05,"New River",60-69,27,4,0
2020-07-05,"New River",70-79,18,8,4
2020-07-05,"New River",80+,13,4,1
2020-07-05,"New River",Missing,0,0,0
2020-07-05,Norfolk,0-9,42,1,0
2020-07-05,Norfolk,19-Oct,60,1,0
2020-07-05,Norfolk,20-29,303,5,0
2020-07-05,Norfolk,30-39,212,12,0
2020-07-05,Norfolk,40-49,148,14,1
2020-07-05,Norfolk,50-59,139,20,2
2020-07-05,Norfolk,60-69,95,29,2
2020-07-05,Norfolk,70-79,43,24,4
2020-07-05,Norfolk,80+,22,7,3
2020-07-05,Norfolk,Missing,8,1,0
2020-07-05,Peninsula,0-9,41,0,0
2020-07-05,Peninsula,19-Oct,65,1,0
2020-07-05,Peninsula,20-29,226,1,0
2020-07-05,Peninsula,30-39,191,7,1
2020-07-05,Peninsula,40-49,142,7,1
2020-07-05,Peninsula,50-59,149,20,3
2020-07-05,Peninsula,60-69,132,29,3
2020-07-05,Peninsula,70-79,90,38,11
2020-07-05,Peninsula,80+,54,24,15
2020-07-05,Peninsula,Missing,7,0,0
2020-07-05,Piedmont,0-9,21,0,0
2020-07-05,Piedmont,19-Oct,34,0,0
2020-07-05,Piedmont,20-29,167,2,0
2020-07-05,Piedmont,30-39,206,3,0
2020-07-05,Piedmont,40-49,195,10,0
2020-07-05,Piedmont,50-59,192,22,0
2020-07-05,Piedmont,60-69,135,19,2
2020-07-05,Piedmont,70-79,66,18,3
2020-07-05,Piedmont,80+,48,15,8
2020-07-05,Piedmont,Missing,1,0,0
2020-07-05,Pittsylvania-Danville,0-9,6,0,0
2020-07-05,Pittsylvania-Danville,19-Oct,14,0,0
2020-07-05,Pittsylvania-Danville,20-29,25,0,0
2020-07-05,Pittsylvania-Danville,30-39,31,1,0
2020-07-05,Pittsylvania-Danville,40-49,52,6,0
2020-07-05,Pittsylvania-Danville,50-59,46,11,0
2020-07-05,Pittsylvania-Danville,60-69,30,9,1
2020-07-05,Pittsylvania-Danville,70-79,23,11,0
2020-07-05,Pittsylvania-Danville,80+,9,5,2
2020-07-05,Pittsylvania-Danville,Missing,0,0,0
2020-07-05,Portsmouth,0-9,21,1,0
2020-07-05,Portsmouth,19-Oct,21,0,0
2020-07-05,Portsmouth,20-29,120,6,0
2020-07-05,Portsmouth,30-39,115,5,1
2020-07-05,Portsmouth,40-49,70,6,0
2020-07-05,Portsmouth,50-59,80,20,2
2020-07-05,Portsmouth,60-69,56,17,5
2020-07-05,Portsmouth,70-79,32,11,5
2020-07-05,Portsmouth,80+,21,7,5
2020-07-05,Portsmouth,Missing,13,0,0
2020-07-05,"Prince William",0-9,343,9,0
2020-07-05,"Prince William",19-Oct,794,8,0
2020-07-05,"Prince William",20-29,1680,52,0
2020-07-05,"Prince William",30-39,1767,90,2
2020-07-05,"Prince William",40-49,1980,148,7
2020-07-05,"Prince William",50-59,1454,185,14
2020-07-05,"Prince William",60-69,769,162,38
2020-07-05,"Prince William",70-79,309,90,41
2020-07-05,"Prince William",80+,233,77,69
2020-07-05,"Prince William",Missing,136,2,0
2020-07-05,Rappahannock,0-9,114,1,0
2020-07-05,Rappahannock,19-Oct,234,2,0
2020-07-05,Rappahannock,20-29,436,12,0
2020-07-05,Rappahannock,30-39,486,21,0
2020-07-05,Rappahannock,40-49,453,37,2
2020-07-05,Rappahannock,50-59,385,47,4
2020-07-05,Rappahannock,60-69,210,46,5
2020-07-05,Rappahannock,70-79,103,30,14
2020-07-05,Rappahannock,80+,91,32,19
2020-07-05,Rappahannock,Missing,19,0,0
2020-07-05,"Rappahannock Rapidan",0-9,72,1,0
2020-07-05,"Rappahannock Rapidan",19-Oct,132,3,0
2020-07-05,"Rappahannock Rapidan",20-29,276,4,0
2020-07-05,"Rappahannock Rapidan",30-39,312,16,1
2020-07-05,"Rappahannock Rapidan",40-49,294,19,2
2020-07-05,"Rappahannock Rapidan",50-59,211,25,2
2020-07-05,"Rappahannock Rapidan",60-69,115,16,4
2020-07-05,"Rappahannock Rapidan",70-79,41,12,7
2020-07-05,"Rappahannock Rapidan",80+,24,13,6
2020-07-05,"Rappahannock Rapidan",Missing,7,0,0
2020-07-05,Richmond,0-9,97,5,0
2020-07-05,Richmond,19-Oct,193,2,0
2020-07-05,Richmond,20-29,478,14,0
2020-07-05,Richmond,30-39,491,24,1
2020-07-05,Richmond,40-49,385,29,1
2020-07-05,Richmond,50-59,292,52,1
2020-07-05,Richmond,60-69,200,46,6
2020-07-05,Richmond,70-79,85,37,11
2020-07-05,Richmond,80+,37,19,9
2020-07-05,Richmond,Missing,18,0,0
2020-07-05,Roanoke,0-9,15,0,0
2020-07-05,Roanoke,19-Oct,55,0,0
2020-07-05,Roanoke,20-29,108,3,0
2020-07-05,Roanoke,30-39,95,0,0
2020-07-05,Roanoke,40-49,67,1,0
2020-07-05,Roanoke,50-59,43,1,0
2020-07-05,Roanoke,60-69,35,3,0
2020-07-05,Roanoke,70-79,16,3,1
2020-07-05,Roanoke,80+,42,3,9
2020-07-05,Roanoke,Missing,3,0,0
2020-07-05,Southside,0-9,6,0,0
2020-07-05,Southside,19-Oct,8,0,0
2020-07-05,Southside,20-29,44,2,0
2020-07-05,Southside,30-39,55,1,0
2020-07-05,Southside,40-49,53,5,0
2020-07-05,Southside,50-59,62,8,0
2020-07-05,Southside,60-69,56,12,4
2020-07-05,Southside,70-79,59,10,13
2020-07-05,Southside,80+,80,12,13
2020-07-05,Southside,Missing,0,0,0
2020-07-05,"Thomas Jefferson",0-9,48,1,0
2020-07-05,"Thomas Jefferson",19-Oct,72,1,0
2020-07-05,"Thomas Jefferson",20-29,177,2,0
2020-07-05,"Thomas Jefferson",30-39,216,5,0
2020-07-05,"Thomas Jefferson",40-49,170,12,0
2020-07-05,"Thomas Jefferson",50-59,131,12,1
2020-07-05,"Thomas Jefferson",60-69,84,18,2
2020-07-05,"Thomas Jefferson",70-79,63,21,4
2020-07-05,"Thomas Jefferson",80+,78,27,18
2020-07-05,"Thomas Jefferson",Missing,1,0,0
2020-07-05,"Three Rivers",0-9,9,1,0
2020-07-05,"Three Rivers",19-Oct,26,0,0
2020-07-05,"Three Rivers",20-29,114,4,0
2020-07-05,"Three Rivers",30-39,142,3,0
2020-07-05,"Three Rivers",40-49,137,11,2
2020-07-05,"Three Rivers",50-59,98,8,0
2020-07-05,"Three Rivers",60-69,68,11,0
2020-07-05,"Three Rivers",70-79,33,7,4
2020-07-05,"Three Rivers",80+,33,5,3
2020-07-05,"Three Rivers",Missing,1,0,0
2020-07-05,"Virginia Beach",0-9,34,0,0
2020-07-05,"Virginia Beach",19-Oct,71,0,0
2020-07-05,"Virginia Beach",20-29,328,5,0
2020-07-05,"Virginia Beach",30-39,223,11,0
2020-07-05,"Virginia Beach",40-49,179,19,1
2020-07-05,"Virginia Beach",50-59,167,14,0
2020-07-05,"Virginia Beach",60-69,152,18,1
2020-07-05,"Virginia Beach",70-79,77,25,7
2020-07-05,"Virginia Beach",80+,91,31,21
2020-07-05,"Virginia Beach",Missing,28,0,0
2020-07-05,"West Piedmont",0-9,16,1,0
2020-07-05,"West Piedmont",19-Oct,68,0,0
2020-07-05,"West Piedmont",20-29,71,1,0
2020-07-05,"West Piedmont",30-39,81,1,0
2020-07-05,"West Piedmont",40-49,87,8,2
2020-07-05,"West Piedmont",50-59,96,11,1
2020-07-05,"West Piedmont",60-69,58,7,0
2020-07-05,"West Piedmont",70-79,27,9,3
2020-07-05,"West Piedmont",80+,14,7,1
2020-07-05,"West Piedmont",Missing,0,0,0
2020-07-05,"Western Tidewater",0-9,10,0,0
2020-07-05,"Western Tidewater",19-Oct,19,0,0
2020-07-05,"Western Tidewater",20-29,92,3,0
2020-07-05,"Western Tidewater",30-39,120,8,0
2020-07-05,"Western Tidewater",40-49,107,5,1
2020-07-05,"Western Tidewater",50-59,150,13,2
2020-07-05,"Western Tidewater",60-69,135,16,6
2020-07-05,"Western Tidewater",70-79,89,21,18
2020-07-05,"Western Tidewater",80+,133,24,29
2020-07-05,"Western Tidewater",Missing,6,0,0
2020-07-06,Alexandria,0-9,133,2,0
2020-07-06,Alexandria,19-Oct,170,3,0
2020-07-06,Alexandria,20-29,378,8,1
2020-07-06,Alexandria,30-39,548,30,0
2020-07-06,Alexandria,40-49,441,37,0
2020-07-06,Alexandria,50-59,306,49,10
2020-07-06,Alexandria,60-69,201,45,2
2020-07-06,Alexandria,70-79,101,38,19
2020-07-06,Alexandria,80+,90,28,25
2020-07-06,Alexandria,Missing,12,0,0
2020-07-06,Alleghany,0-9,11,0,0
2020-07-06,Alleghany,19-Oct,78,0,0
2020-07-06,Alleghany,20-29,98,1,0
2020-07-06,Alleghany,30-39,69,2,0
2020-07-06,Alleghany,40-49,70,1,0
2020-07-06,Alleghany,50-59,74,5,1
2020-07-06,Alleghany,60-69,59,7,1
2020-07-06,Alleghany,70-79,55,7,7
2020-07-06,Alleghany,80+,40,8,6
2020-07-06,Alleghany,Missing,1,0,0
2020-07-06,Arlington,0-9,45,2,0
2020-07-06,Arlington,19-Oct,102,5,0
2020-07-06,Arlington,20-29,440,21,0
2020-07-06,Arlington,30-39,462,43,0
2020-07-06,Arlington,40-49,434,48,6
2020-07-06,Arlington,50-59,381,66,6
2020-07-06,Arlington,60-69,282,80,19
2020-07-06,Arlington,70-79,173,72,32
2020-07-06,Arlington,80+,203,83,68
2020-07-06,Arlington,Missing,11,1,0
2020-07-06,"Central Shenandoah",0-9,53,0,0
2020-07-06,"Central Shenandoah",19-Oct,114,1,0
2020-07-06,"Central Shenandoah",20-29,413,6,0
2020-07-06,"Central Shenandoah",30-39,320,6,0
2020-07-06,"Central Shenandoah",40-49,350,14,0
2020-07-06,"Central Shenandoah",50-59,375,32,2
2020-07-06,"Central Shenandoah",60-69,271,47,10
2020-07-06,"Central Shenandoah",70-79,131,40,12
2020-07-06,"Central Shenandoah",80+,114,26,16
2020-07-06,"Central Shenandoah",Missing,1,0,0
2020-07-06,"Central Virginia",0-9,7,0,0
2020-07-06,"Central Virginia",19-Oct,61,1,0
2020-07-06,"Central Virginia",20-29,90,2,0
2020-07-06,"Central Virginia",30-39,63,1,0
2020-07-06,"Central Virginia",40-49,60,0,0
2020-07-06,"Central Virginia",50-59,64,2,1
2020-07-06,"Central Virginia",60-69,47,4,2
2020-07-06,"Central Virginia",70-79,24,4,2
2020-07-06,"Central Virginia",80+,19,2,0
2020-07-06,"Central Virginia",Missing,1,0,0
2020-07-06,Chesapeake,0-9,32,1,0
2020-07-06,Chesapeake,19-Oct,50,1,0
2020-07-06,Chesapeake,20-29,171,4,0
2020-07-06,Chesapeake,30-39,191,10,0
2020-07-06,Chesapeake,40-49,156,23,0
2020-07-06,Chesapeake,50-59,158,24,1
2020-07-06,Chesapeake,60-69,119,30,5
2020-07-06,Chesapeake,70-79,70,29,3
2020-07-06,Chesapeake,80+,68,24,12
2020-07-06,Chesapeake,Missing,11,1,0
2020-07-06,Chesterfield,0-9,120,0,0
2020-07-06,Chesterfield,19-Oct,310,0,0
2020-07-06,Chesterfield,20-29,544,5,0
2020-07-06,Chesterfield,30-39,635,5,0
2020-07-06,Chesterfield,40-49,567,19,2
2020-07-06,Chesterfield,50-59,451,32,4
2020-07-06,Chesterfield,60-69,285,37,9
2020-07-06,Chesterfield,70-79,133,23,16
2020-07-06,Chesterfield,80+,144,28,42
2020-07-06,Chesterfield,Missing,71,0,0
2020-07-06,Chickahominy,0-9,14,0,0
2020-07-06,Chickahominy,19-Oct,43,0,0
2020-07-06,Chickahominy,20-29,90,0,0
2020-07-06,Chickahominy,30-39,90,2,0
2020-07-06,Chickahominy,40-49,92,12,1
2020-07-06,Chickahominy,50-59,119,22,1
2020-07-06,Chickahominy,60-69,76,18,6
2020-07-06,Chickahominy,70-79,58,22,7
2020-07-06,Chickahominy,80+,83,35,24
2020-07-06,Chickahominy,Missing,12,0,0
2020-07-06,Crater,0-9,26,1,0
2020-07-06,Crater,19-Oct,53,0,0
2020-07-06,Crater,20-29,238,7,0
2020-07-06,Crater,30-39,282,5,0
2020-07-06,Crater,40-49,235,14,1
2020-07-06,Crater,50-59,280,32,3
2020-07-06,Crater,60-69,238,45,12
2020-07-06,Crater,70-79,141,34,14
2020-07-06,Crater,80+,110,20,8
2020-07-06,Crater,Missing,9,0,0
2020-07-06,"Cumberland Plateau",0-9,2,0,0
2020-07-06,"Cumberland Plateau",19-Oct,19,0,0
2020-07-06,"Cumberland Plateau",20-29,5,0,0
2020-07-06,"Cumberland Plateau",30-39,10,0,0
2020-07-06,"Cumberland Plateau",40-49,15,0,0
2020-07-06,"Cumberland Plateau",50-59,7,1,0
2020-07-06,"Cumberland Plateau",60-69,6,1,0
2020-07-06,"Cumberland Plateau",70-79,5,0,0
2020-07-06,"Cumberland Plateau",80+,0,0,0
2020-07-06,"Cumberland Plateau",Missing,0,0,0
2020-07-06,"Eastern Shore",0-9,20,2,0
2020-07-06,"Eastern Shore",19-Oct,59,1,0
2020-07-06,"Eastern Shore",20-29,197,6,0
2020-07-06,"Eastern Shore",30-39,236,8,0
2020-07-06,"Eastern Shore",40-49,247,10,2
2020-07-06,"Eastern Shore",50-59,275,19,5
2020-07-06,"Eastern Shore",60-69,179,29,8
2020-07-06,"Eastern Shore",70-79,47,16,9
2020-07-06,"Eastern Shore",80+,50,22,18
2020-07-06,"Eastern Shore",Missing,6,0,0
2020-07-06,Fairfax,0-9,483,18,0
2020-07-06,Fairfax,19-Oct,878,25,0
2020-07-06,Fairfax,20-29,2243,72,3
2020-07-06,Fairfax,30-39,2760,175,5
2020-07-06,Fairfax,40-49,2675,249,9
2020-07-06,Fairfax,50-59,2239,293,32
2020-07-06,Fairfax,60-69,1439,311,61
2020-07-06,Fairfax,70-79,671,238,109
2020-07-06,Fairfax,80+,786,295,291
2020-07-06,Fairfax,Missing,157,3,0
2020-07-06,Hampton,0-9,11,0,0
2020-07-06,Hampton,19-Oct,17,0,0
2020-07-06,Hampton,20-29,83,2,0
2020-07-06,Hampton,30-39,76,3,0
2020-07-06,Hampton,40-49,56,5,0
2020-07-06,Hampton,50-59,52,9,1
2020-07-06,Hampton,60-69,44,11,2
2020-07-06,Hampton,70-79,24,8,0
2020-07-06,Hampton,80+,8,3,2
2020-07-06,Hampton,Missing,5,0,0
2020-07-06,Henrico,0-9,105,2,0
2020-07-06,Henrico,19-Oct,175,4,0
2020-07-06,Henrico,20-29,375,15,0
2020-07-06,Henrico,30-39,460,18,0
2020-07-06,Henrico,40-49,391,26,2
2020-07-06,Henrico,50-59,334,38,8
2020-07-06,Henrico,60-69,288,47,30
2020-07-06,Henrico,70-79,211,47,39
2020-07-06,Henrico,80+,316,66,79
2020-07-06,Henrico,Missing,30,1,1
2020-07-06,Lenowisco,0-9,3,0,0
2020-07-06,Lenowisco,19-Oct,7,0,0
2020-07-06,Lenowisco,20-29,7,0,0
2020-07-06,Lenowisco,30-39,7,1,1
2020-07-06,Lenowisco,40-49,7,2,0
2020-07-06,Lenowisco,50-59,17,5,0
2020-07-06,Lenowisco,60-69,7,5,2
2020-07-06,Lenowisco,70-79,8,4,1
2020-07-06,Lenowisco,80+,0,0,0
2020-07-06,Lenowisco,Missing,0,0,0
2020-07-06,"Lord Fairfax",0-9,63,1,0
2020-07-06,"Lord Fairfax",19-Oct,149,1,0
2020-07-06,"Lord Fairfax",20-29,349,5,0
2020-07-06,"Lord Fairfax",30-39,346,11,1
2020-07-06,"Lord Fairfax",40-49,334,17,1
2020-07-06,"Lord Fairfax",50-59,343,27,2
2020-07-06,"Lord Fairfax",60-69,227,47,14
2020-07-06,"Lord Fairfax",70-79,135,40,17
2020-07-06,"Lord Fairfax",80+,145,35,39
2020-07-06,"Lord Fairfax",Missing,2,0,0
2020-07-06,Loudoun,0-9,152,3,0
2020-07-06,Loudoun,19-Oct,534,0,0
2020-07-06,Loudoun,20-29,682,6,0
2020-07-06,Loudoun,30-39,742,24,0
2020-07-06,Loudoun,40-49,811,47,1
2020-07-06,Loudoun,50-59,651,55,2
2020-07-06,Loudoun,60-69,253,47,5
2020-07-06,Loudoun,70-79,144,46,14
2020-07-06,Loudoun,80+,188,50,67
2020-07-06,Loudoun,Missing,59,0,1
2020-07-06,"Mount Rogers",0-9,37,1,0
2020-07-06,"Mount Rogers",19-Oct,58,0,0
2020-07-06,"Mount Rogers",20-29,118,0,0
2020-07-06,"Mount Rogers",30-39,112,4,0
2020-07-06,"Mount Rogers",40-49,112,3,1
2020-07-06,"Mount Rogers",50-59,102,6,1
2020-07-06,"Mount Rogers",60-69,92,9,0
2020-07-06,"Mount Rogers",70-79,64,27,10
2020-07-06,"Mount Rogers",80+,77,25,20
2020-07-06,"Mount Rogers",Missing,1,0,0
2020-07-06,"New River",0-9,7,0,0
2020-07-06,"New River",19-Oct,30,0,0
2020-07-06,"New River",20-29,66,0,0
2020-07-06,"New River",30-39,32,1,0
2020-07-06,"New River",40-49,38,1,0
2020-07-06,"New River",50-59,33,4,0
2020-07-06,"New River",60-69,27,4,0
2020-07-06,"New River",70-79,18,8,4
2020-07-06,"New River",80+,13,4,1
2020-07-06,"New River",Missing,0,0,0
2020-07-06,Norfolk,0-9,43,1,0
2020-07-06,Norfolk,19-Oct,62,1,0
2020-07-06,Norfolk,20-29,312,5,0
2020-07-06,Norfolk,30-39,217,12,0
2020-07-06,Norfolk,40-49,151,14,1
2020-07-06,Norfolk,50-59,142,20,2
2020-07-06,Norfolk,60-69,99,29,2
2020-07-06,Norfolk,70-79,44,24,4
2020-07-06,Norfolk,80+,26,8,3
2020-07-06,Norfolk,Missing,9,1,0
2020-07-06,Peninsula,0-9,41,0,0
2020-07-06,Peninsula,19-Oct,67,1,0
2020-07-06,Peninsula,20-29,229,1,0
2020-07-06,Peninsula,30-39,195,7,1
2020-07-06,Peninsula,40-49,146,7,1
2020-07-06,Peninsula,50-59,151,20,3
2020-07-06,Peninsula,60-69,132,29,3
2020-07-06,Peninsula,70-79,91,38,11
2020-07-06,Peninsula,80+,54,24,15
2020-07-06,Peninsula,Missing,7,0,0
2020-07-06,Piedmont,0-9,22,0,0
2020-07-06,Piedmont,19-Oct,34,0,0
2020-07-06,Piedmont,20-29,169,2,0
2020-07-06,Piedmont,30-39,206,3,0
2020-07-06,Piedmont,40-49,196,10,0
2020-07-06,Piedmont,50-59,194,22,0
