"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
2020-05-26,20105,76,661
2020-05-26,20106,29,112
2020-05-26,20109,789,2293
2020-05-26,20110,1037,2658
2020-05-26,20111,641,1843
2020-05-26,20112,137,908
2020-05-26,20115,28,163
2020-05-26,20117,7,64
2020-05-26,20118,Suppressed*,36
2020-05-26,20119,21,122
2020-05-26,20120,220,1087
2020-05-26,20121,163,751
2020-05-26,20124,42,332
2020-05-26,20129,7,29
2020-05-26,20130,0,7
2020-05-26,20132,44,391
2020-05-26,20135,5,78
2020-05-26,20136,135,754
2020-05-26,20137,8,44
2020-05-26,20139,Suppressed*,9
2020-05-26,20141,12,163
2020-05-26,20143,Suppressed*,27
2020-05-26,20144,Suppressed*,18
2020-05-26,20147,276,1853
2020-05-26,20148,109,1009
2020-05-26,20151,184,650
2020-05-26,20152,131,665
2020-05-26,20155,173,1010
2020-05-26,20158,12,90
2020-05-26,20164,694,1926
2020-05-26,20165,176,996
2020-05-26,20166,108,498
2020-05-26,20169,74,598
2020-05-26,20170,643,1698
2020-05-26,20171,218,980
2020-05-26,20175,124,820
2020-05-26,20176,342,1556
2020-05-26,20180,15,180
2020-05-26,20181,32,275
2020-05-26,20184,Suppressed*,34
2020-05-26,20186,54,447
2020-05-26,20187,53,433
2020-05-26,20190,162,754
2020-05-26,20191,225,926
2020-05-26,20194,27,269
2020-05-26,20197,Suppressed*,53
2020-05-26,20198,5,44
2020-05-26,22003,870,2515
2020-05-26,22015,306,1208
2020-05-26,22025,91,562
2020-05-26,22026,151,753
2020-05-26,22027,41,83
2020-05-26,22030,286,1483
2020-05-26,22031,275,1162
2020-05-26,22032,102,723
2020-05-26,22033,184,989
2020-05-26,22035,0,6
2020-05-26,22039,49,408
2020-05-26,22041,563,1687
2020-05-26,22042,547,1594
2020-05-26,22043,174,692
2020-05-26,22044,195,573
2020-05-26,22046,137,565
2020-05-26,22060,13,107
2020-05-26,22066,54,435
2020-05-26,22079,235,1117
2020-05-26,22101,103,888
2020-05-26,22102,88,727
2020-05-26,22124,49,393
2020-05-26,22125,Suppressed*,31
2020-05-26,22134,14,60
2020-05-26,22150,598,1659
2020-05-26,22151,214,707
2020-05-26,22152,154,775
2020-05-26,22153,119,765
2020-05-26,22172,110,424
2020-05-26,22180,148,724
2020-05-26,22181,40,322
2020-05-26,22182,90,649
2020-05-26,22191,1132,4009
2020-05-26,22192,480,2434
2020-05-26,22193,1073,3953
2020-05-26,22201,176,1067
2020-05-26,22202,165,741
2020-05-26,22203,268,942
2020-05-26,22204,755,2336
2020-05-26,22205,110,810
2020-05-26,22206,142,679
2020-05-26,22207,222,1107
2020-05-26,22209,66,404
2020-05-26,22211,Suppressed*,14
2020-05-26,22213,15,86
2020-05-26,22214,0,2
2020-05-26,22301,64,431
2020-05-26,22302,181,665
2020-05-26,22303,148,602
2020-05-26,22304,524,1973
2020-05-26,22305,506,1200
2020-05-26,22306,646,1736
2020-05-26,22307,49,337
2020-05-26,22308,57,273
2020-05-26,22309,464,1408
2020-05-26,22310,221,915
2020-05-26,22311,332,986
2020-05-26,22312,382,1265
2020-05-26,22314,159,1047
2020-05-26,22315,79,644
2020-05-26,22401,124,757
2020-05-26,22405,89,839
2020-05-26,22406,66,658
2020-05-26,22407,285,1712
2020-05-26,22408,91,756
2020-05-26,22427,5,73
2020-05-26,22432,Suppressed*,21
2020-05-26,22433,Suppressed*,6
2020-05-26,22435,Suppressed*,61
2020-05-26,22436,0,12
2020-05-26,22437,Suppressed*,18
2020-05-26,22438,Suppressed*,7
2020-05-26,22443,14,183
2020-05-26,22448,Suppressed*,22
2020-05-26,22454,Suppressed*,36
2020-05-26,22460,Suppressed*,32
2020-05-26,22469,8,54
2020-05-26,22473,16,138
2020-05-26,22476,Suppressed*,6
2020-05-26,22480,0,25
2020-05-26,22482,Suppressed*,94
2020-05-26,22485,59,622
2020-05-26,22488,Suppressed*,27
2020-05-26,22503,5,141
2020-05-26,22504,0,6
2020-05-26,22508,35,380
2020-05-26,22509,Suppressed*,1
2020-05-26,22511,Suppressed*,27
2020-05-26,22514,Suppressed*,35
2020-05-26,22520,27,140
2020-05-26,22529,0,7
2020-05-26,22530,0,2
2020-05-26,22534,Suppressed*,48
2020-05-26,22535,0,16
2020-05-26,22538,0,8
2020-05-26,22539,Suppressed*,59
2020-05-26,22542,Suppressed*,52
2020-05-26,22546,31,324
2020-05-26,22548,0,3
2020-05-26,22551,60,513
2020-05-26,22553,24,359
2020-05-26,22554,316,1684
2020-05-26,22556,154,803
2020-05-26,22560,33,191
2020-05-26,22567,5,97
2020-05-26,22572,265,502
2020-05-26,22576,0,37
2020-05-26,22578,Suppressed*,51
2020-05-26,22579,Suppressed*,4
2020-05-26,22580,7,112
2020-05-26,22601,149,326
2020-05-26,22602,107,233
2020-05-26,22603,47,122
2020-05-26,22610,7,15
2020-05-26,22611,12,96
2020-05-26,22620,Suppressed*,27
2020-05-26,22623,Suppressed*,1
2020-05-26,22624,Suppressed*,11
2020-05-26,22625,6,16
2020-05-26,22627,0,11
2020-05-26,22630,93,241
2020-05-26,22637,Suppressed*,8
2020-05-26,22639,0,6
2020-05-26,22640,Suppressed*,6
2020-05-26,22641,0,1
2020-05-26,22642,16,60
2020-05-26,22643,0,5
2020-05-26,22644,44,41
2020-05-26,22645,16,32
2020-05-26,22646,0,4
2020-05-26,22650,Suppressed*,12
2020-05-26,22652,Suppressed*,16
2020-05-26,22654,Suppressed*,5
2020-05-26,22655,71,147
2020-05-26,22656,12,42
2020-05-26,22657,39,106
2020-05-26,22660,7,10
2020-05-26,22663,5,10
2020-05-26,22664,126,148
2020-05-26,22701,541,1335
2020-05-26,22709,Suppressed*,24
2020-05-26,22711,0,2
2020-05-26,22712,76,334
2020-05-26,22713,6,31
2020-05-26,22714,15,40
2020-05-26,22715,Suppressed*,26
2020-05-26,22716,Suppressed*,10
2020-05-26,22718,Suppressed*,13
2020-05-26,22719,0,5
2020-05-26,22720,0,18
2020-05-26,22722,0,1
2020-05-26,22723,0,3
2020-05-26,22724,10,56
2020-05-26,22726,22,78
2020-05-26,22727,18,149
2020-05-26,22728,7,74
2020-05-26,22729,Suppressed*,11
2020-05-26,22730,0,2
2020-05-26,22731,Suppressed*,8
2020-05-26,22732,Suppressed*,9
2020-05-26,22733,12,45
2020-05-26,22734,20,110
2020-05-26,22735,Suppressed*,43
2020-05-26,22736,Suppressed*,15
2020-05-26,22737,6,63
2020-05-26,22738,Suppressed*,26
2020-05-26,22740,Suppressed*,28
2020-05-26,22741,0,5
2020-05-26,22742,15,66
2020-05-26,22743,0,2
2020-05-26,22747,0,22
2020-05-26,22749,0,4
2020-05-26,22801,531,1310
2020-05-26,22802,421,1185
2020-05-26,22807,Suppressed*,3
2020-05-26,22810,Suppressed*,17
2020-05-26,22811,Suppressed*,19
2020-05-26,22812,17,208
2020-05-26,22815,61,239
2020-05-26,22820,0,2
2020-05-26,22821,17,123
2020-05-26,22824,55,82
2020-05-26,22827,45,305
2020-05-26,22830,14,46
2020-05-26,22831,Suppressed*,21
2020-05-26,22832,Suppressed*,20
2020-05-26,22834,Suppressed*,29
2020-05-26,22835,129,326
2020-05-26,22840,8,92
2020-05-26,22841,12,68
2020-05-26,22842,52,108
2020-05-26,22843,Suppressed*,40
2020-05-26,22844,31,117
2020-05-26,22845,0,3
2020-05-26,22846,7,53
2020-05-26,22847,Suppressed*,14
2020-05-26,22849,12,111
2020-05-26,22850,6,30
2020-05-26,22851,54,128
2020-05-26,22853,42,140
2020-05-26,22901,102,1229
2020-05-26,22902,37,734
2020-05-26,22903,57,911
2020-05-26,22904,0,6
2020-05-26,22911,18,531
2020-05-26,22920,Suppressed*,66
2020-05-26,22922,5,56
2020-05-26,22923,9,134
2020-05-26,22931,0,9
2020-05-26,22932,15,227
2020-05-26,22935,Suppressed*,28
2020-05-26,22936,Suppressed*,119
2020-05-26,22937,Suppressed*,44
2020-05-26,22938,Suppressed*,30
2020-05-26,22939,6,96
2020-05-26,22940,Suppressed*,25
2020-05-26,22942,10,323
2020-05-26,22943,0,12
2020-05-26,22946,Suppressed*,6
2020-05-26,22947,Suppressed*,116
2020-05-26,22948,0,4
2020-05-26,22949,0,45
2020-05-26,22952,0,42
2020-05-26,22958,Suppressed*,38
2020-05-26,22959,Suppressed*,68
2020-05-26,22960,29,380
2020-05-26,22963,24,476
2020-05-26,22964,0,4
2020-05-26,22967,Suppressed*,30
2020-05-26,22968,12,296
2020-05-26,22969,Suppressed*,38
2020-05-26,22971,0,50
2020-05-26,22972,Suppressed*,17
2020-05-26,22973,8,202
2020-05-26,22974,6,149
2020-05-26,22976,0,9
2020-05-26,22980,46,638
2020-05-26,22989,0,4
2020-05-26,23002,21,335
2020-05-26,23004,10,52
2020-05-26,23005,54,482
2020-05-26,23009,16,161
2020-05-26,23011,Suppressed*,25
2020-05-26,23015,11,104
2020-05-26,23021,0,6
2020-05-26,23022,8,44
2020-05-26,23023,Suppressed*,6
2020-05-26,23024,25,202
2020-05-26,23025,0,9
2020-05-26,23027,Suppressed*,47
2020-05-26,23030,17,147
2020-05-26,23032,0,3
2020-05-26,23035,Suppressed*,21
2020-05-26,23038,8,50
2020-05-26,23039,Suppressed*,29
2020-05-26,23040,11,137
2020-05-26,23043,Suppressed*,20
2020-05-26,23045,0,2
2020-05-26,23047,5,34
2020-05-26,23050,Suppressed*,10
2020-05-26,23055,38,65
2020-05-26,23056,0,0
2020-05-26,23059,49,706
2020-05-26,23060,109,925
2020-05-26,23061,17,325
2020-05-26,23062,5,60
2020-05-26,23063,55,213
2020-05-26,23064,0,2
2020-05-26,23065,Suppressed*,35
2020-05-26,23066,0,4
2020-05-26,23068,0,6
2020-05-26,23069,9,72
2020-05-26,23070,0,6
2020-05-26,23071,Suppressed*,25
2020-05-26,23072,7,223
2020-05-26,23075,115,392
2020-05-26,23076,0,13
2020-05-26,23079,0,3
2020-05-26,23083,Suppressed*,56
2020-05-26,23084,6,75
2020-05-26,23085,Suppressed*,9
2020-05-26,23086,Suppressed*,56
2020-05-26,23089,8,138
2020-05-26,23091,0,13
2020-05-26,23092,0,6
2020-05-26,23093,29,460
2020-05-26,23102,8,60
2020-05-26,23103,16,132
2020-05-26,23106,Suppressed*,26
2020-05-26,23108,0,2
2020-05-26,23109,Suppressed*,38
2020-05-26,23110,0,14
2020-05-26,23111,99,914
2020-05-26,23112,102,1222
2020-05-26,23113,71,759
2020-05-26,23114,38,486
2020-05-26,23115,Suppressed*,9
2020-05-26,23116,107,871
2020-05-26,23117,14,294
2020-05-26,23119,Suppressed*,4
2020-05-26,23120,27,273
2020-05-26,23123,16,114
2020-05-26,23124,6,95
2020-05-26,23125,0,1
2020-05-26,23126,0,7
2020-05-26,23128,Suppressed*,22
2020-05-26,23129,0,4
2020-05-26,23130,Suppressed*,7
2020-05-26,23138,0,5
2020-05-26,23139,29,511
2020-05-26,23140,18,161
2020-05-26,23141,13,167
2020-05-26,23146,6,49
2020-05-26,23148,Suppressed*,33
2020-05-26,23149,8,64
2020-05-26,23150,57,361
2020-05-26,23153,Suppressed*,31
2020-05-26,23156,Suppressed*,29
2020-05-26,23160,Suppressed*,10
2020-05-26,23161,0,1
2020-05-26,23163,0,1
2020-05-26,23168,8,219
2020-05-26,23169,0,17
2020-05-26,23173,0,2
2020-05-26,23175,Suppressed*,23
2020-05-26,23176,0,7
2020-05-26,23177,0,16
2020-05-26,23180,0,5
2020-05-26,23181,Suppressed*,137
2020-05-26,23185,143,1319
2020-05-26,23187,0,15
2020-05-26,23188,126,1283
2020-05-26,23192,11,124
2020-05-26,23219,14,120
2020-05-26,23220,68,620
2020-05-26,23221,26,294
2020-05-26,23222,91,661
2020-05-26,23223,260,1586
2020-05-26,23224,465,1645
2020-05-26,23225,235,1554
2020-05-26,23226,132,512
2020-05-26,23227,87,760
2020-05-26,23228,148,1072
2020-05-26,23229,118,880
2020-05-26,23230,13,194
2020-05-26,23231,119,911
2020-05-26,23233,112,795
2020-05-26,23234,386,1666
2020-05-26,23235,107,1123
2020-05-26,23236,63,826
2020-05-26,23237,124,748
2020-05-26,23238,230,959
2020-05-26,23250,0,2
2020-05-26,23294,68,479
2020-05-26,23301,62,150
2020-05-26,23302,Suppressed*,9
2020-05-26,23303,14,62
2020-05-26,23304,Suppressed*,7
2020-05-26,23306,23,76
2020-05-26,23307,13,44
2020-05-26,23308,39,131
2020-05-26,23310,19,113
2020-05-26,23313,Suppressed*,4
2020-05-26,23314,11,201
2020-05-26,23315,Suppressed*,39
2020-05-26,23316,11,51
2020-05-26,23320,152,1825
2020-05-26,23321,49,835
2020-05-26,23322,89,1115
2020-05-26,23323,70,803
2020-05-26,23324,53,529
2020-05-26,23325,45,485
2020-05-26,23336,9,76
2020-05-26,23337,0,11
2020-05-26,23347,15,42
2020-05-26,23350,62,194
2020-05-26,23354,12,26
2020-05-26,23356,Suppressed*,38
2020-05-26,23357,33,74
2020-05-26,23358,0,2
2020-05-26,23359,12,32
2020-05-26,23389,Suppressed*,4
2020-05-26,23395,16,48
2020-05-26,23398,Suppressed*,11
2020-05-26,23401,Suppressed*,21
2020-05-26,23405,10,38
2020-05-26,23407,46,101
2020-05-26,23408,Suppressed*,6
2020-05-26,23409,Suppressed*,7
2020-05-26,23410,52,154
2020-05-26,23413,74,235
2020-05-26,23414,23,59
2020-05-26,23415,35,138
2020-05-26,23416,11,57
2020-05-26,23417,55,188
2020-05-26,23418,46,116
2020-05-26,23420,71,183
2020-05-26,23421,130,627
2020-05-26,23422,Suppressed*,19
2020-05-26,23423,Suppressed*,11
2020-05-26,23426,5,6
2020-05-26,23427,5,11
2020-05-26,23430,32,385
2020-05-26,23432,7,31
2020-05-26,23433,0,30
2020-05-26,23434,172,1596
2020-05-26,23435,111,826
2020-05-26,23436,0,20
2020-05-26,23437,6,129
2020-05-26,23438,Suppressed*,62
2020-05-26,23440,0,6
2020-05-26,23441,19,59
2020-05-26,23442,21,91
2020-05-26,23451,51,1147
2020-05-26,23452,100,1749
2020-05-26,23453,52,896
2020-05-26,23454,95,1581
2020-05-26,23455,44,1235
2020-05-26,23456,67,1376
2020-05-26,23457,6,98
2020-05-26,23459,Suppressed*,65
2020-05-26,23460,0,22
2020-05-26,23461,0,11
2020-05-26,23462,132,1909
2020-05-26,23464,89,1717
2020-05-26,23480,Suppressed*,15
2020-05-26,23486,Suppressed*,5
2020-05-26,23487,61,179
2020-05-26,23488,8,24
2020-05-26,23502,43,632
2020-05-26,23503,50,708
2020-05-26,23504,58,1003
2020-05-26,23505,38,620
2020-05-26,23507,8,183
2020-05-26,23508,31,333
2020-05-26,23509,33,360
2020-05-26,23510,49,477
2020-05-26,23511,0,81
2020-05-26,23513,55,797
2020-05-26,23517,7,117
2020-05-26,23518,58,847
2020-05-26,23523,13,202
2020-05-26,23551,0,1
2020-05-26,23601,27,607
2020-05-26,23602,51,801
2020-05-26,23603,Suppressed*,59
2020-05-26,23604,Suppressed*,33
2020-05-26,23605,17,282
2020-05-26,23606,40,574
2020-05-26,23607,27,391
2020-05-26,23608,78,828
2020-05-26,23651,Suppressed*,10
2020-05-26,23661,16,275
2020-05-26,23662,7,256
2020-05-26,23663,13,250
2020-05-26,23664,7,182
2020-05-26,23665,Suppressed*,37
2020-05-26,23666,82,1064
2020-05-26,23669,58,767
2020-05-26,23690,0,58
2020-05-26,23691,0,9
2020-05-26,23692,17,347
2020-05-26,23693,12,338
2020-05-26,23696,0,62
2020-05-26,23701,120,1027
2020-05-26,23702,21,310
2020-05-26,23703,60,761
2020-05-26,23704,44,751
2020-05-26,23707,30,402
2020-05-26,23708,Suppressed*,132
2020-05-26,23709,0,120
2020-05-26,23801,10,117
2020-05-26,23803,110,1059
2020-05-26,23805,45,509
2020-05-26,23806,0,2
2020-05-26,23821,Suppressed*,33
2020-05-26,23824,11,183
2020-05-26,23827,Suppressed*,35
2020-05-26,23828,Suppressed*,16
2020-05-26,23829,79,474
2020-05-26,23830,Suppressed*,42
2020-05-26,23831,93,867
2020-05-26,23832,160,1071
2020-05-26,23833,Suppressed*,33
2020-05-26,23834,112,747
2020-05-26,23836,27,287
2020-05-26,23837,49,119
2020-05-26,23838,27,325
2020-05-26,23839,Suppressed*,29
2020-05-26,23840,Suppressed*,47
2020-05-26,23841,10,89
2020-05-26,23842,9,130
2020-05-26,23843,0,7
2020-05-26,23844,Suppressed*,10
2020-05-26,23845,0,6
2020-05-26,23846,0,19
2020-05-26,23847,93,419
2020-05-26,23850,0,33
2020-05-26,23851,39,584
2020-05-26,23856,Suppressed*,10
2020-05-26,23857,Suppressed*,18
2020-05-26,23860,90,969
2020-05-26,23866,Suppressed*,63
2020-05-26,23867,21,83
2020-05-26,23868,12,91
2020-05-26,23872,Suppressed*,62
2020-05-26,23874,0,31
2020-05-26,23875,27,307
2020-05-26,23876,0,3
2020-05-26,23878,Suppressed*,33
2020-05-26,23879,5,14
2020-05-26,23881,Suppressed*,47
2020-05-26,23882,6,66
2020-05-26,23883,Suppressed*,58
2020-05-26,23884,Suppressed*,0
2020-05-26,23885,Suppressed*,66
2020-05-26,23887,0,4
2020-05-26,23888,Suppressed*,55
2020-05-26,23889,Suppressed*,10
2020-05-26,23890,58,164
2020-05-26,23891,64,113
2020-05-26,23893,Suppressed*,7
2020-05-26,23894,0,11
2020-05-26,23897,Suppressed*,15
2020-05-26,23898,6,48
2020-05-26,23899,Suppressed*,14
2020-05-26,23901,90,609
2020-05-26,23915,Suppressed*,17
2020-05-26,23917,10,63
2020-05-26,23919,5,35
2020-05-26,23920,Suppressed*,48
2020-05-26,23921,8,86
2020-05-26,23922,9,155
2020-05-26,23923,8,83
2020-05-26,23924,90,223
2020-05-26,23927,64,208
2020-05-26,23930,Suppressed*,164
2020-05-26,23934,Suppressed*,31
2020-05-26,23936,407,312
2020-05-26,23937,Suppressed*,74
2020-05-26,23938,0,7
2020-05-26,23942,5,46
2020-05-26,23943,0,3
2020-05-26,23944,Suppressed*,80
2020-05-26,23947,Suppressed*,124
2020-05-26,23950,9,63
2020-05-26,23952,0,8
2020-05-26,23954,Suppressed*,62
2020-05-26,23958,13,139
2020-05-26,23959,0,31
2020-05-26,23960,20,99
2020-05-26,23962,Suppressed*,29
2020-05-26,23963,0,11
2020-05-26,23964,0,35
2020-05-26,23966,7,85
2020-05-26,23967,Suppressed*,27
2020-05-26,23968,Suppressed*,24
2020-05-26,23970,15,136
2020-05-26,23974,5,122
2020-05-26,23976,0,13
2020-05-26,24011,0,11
2020-05-26,24012,59,264
2020-05-26,24013,8,52
2020-05-26,24014,54,153
2020-05-26,24015,14,84
2020-05-26,24016,5,78
2020-05-26,24017,14,241
2020-05-26,24018,36,338
2020-05-26,24019,10,204
2020-05-26,24053,Suppressed*,36
2020-05-26,24054,15,93
2020-05-26,24055,13,187
2020-05-26,24058,0,4
2020-05-26,24059,0,7
2020-05-26,24060,34,525
2020-05-26,24064,0,28
2020-05-26,24065,Suppressed*,36
2020-05-26,24066,Suppressed*,18
2020-05-26,24067,Suppressed*,16
2020-05-26,24069,Suppressed*,35
2020-05-26,24070,Suppressed*,20
2020-05-26,24072,0,12
2020-05-26,24073,21,452
2020-05-26,24076,0,10
2020-05-26,24077,Suppressed*,3
2020-05-26,24078,18,127
2020-05-26,24079,Suppressed*,16
2020-05-26,24082,0,5
2020-05-26,24083,7,26
2020-05-26,24084,7,216
2020-05-26,24085,7,12
2020-05-26,24087,6,68
2020-05-26,24088,0,12
2020-05-26,24089,Suppressed*,40
2020-05-26,24090,10,26
2020-05-26,24091,Suppressed*,65
2020-05-26,24092,Suppressed*,12
2020-05-26,24093,0,1
2020-05-26,24095,Suppressed*,27
2020-05-26,24101,Suppressed*,38
2020-05-26,24102,0,3
2020-05-26,24104,Suppressed*,77
2020-05-26,24105,0,5
2020-05-26,24112,51,465
2020-05-26,24120,Suppressed*,12
2020-05-26,24121,Suppressed*,114
2020-05-26,24122,Suppressed*,18
2020-05-26,24124,Suppressed*,42
2020-05-26,24127,Suppressed*,53
2020-05-26,24128,Suppressed*,17
2020-05-26,24131,0,1
2020-05-26,24132,0,8
2020-05-26,24133,Suppressed*,41
2020-05-26,24134,0,44
2020-05-26,24136,0,20
2020-05-26,24137,Suppressed*,19
2020-05-26,24138,0,26
2020-05-26,24139,0,12
2020-05-26,24141,7,185
2020-05-26,24142,0,3
2020-05-26,24147,Suppressed*,11
2020-05-26,24148,10,106
2020-05-26,24149,0,32
2020-05-26,24150,Suppressed*,4
2020-05-26,24151,14,66
2020-05-26,24153,60,748
2020-05-26,24161,0,8
2020-05-26,24162,6,49
2020-05-26,24165,Suppressed*,31
2020-05-26,24167,0,4
2020-05-26,24168,Suppressed*,23
2020-05-26,24171,9,90
2020-05-26,24174,Suppressed*,30
2020-05-26,24175,Suppressed*,42
2020-05-26,24176,Suppressed*,19
2020-05-26,24179,15,121
2020-05-26,24184,6,23
2020-05-26,24185,0,6
2020-05-26,24201,Suppressed*,355
2020-05-26,24202,8,201
2020-05-26,24210,19,309
2020-05-26,24211,10,171
2020-05-26,24216,10,81
2020-05-26,24217,0,3
2020-05-26,24219,9,422
2020-05-26,24220,0,9
2020-05-26,24221,0,6
2020-05-26,24224,5,77
2020-05-26,24225,0,12
2020-05-26,24226,0,18
2020-05-26,24228,0,95
2020-05-26,24230,0,116
2020-05-26,24236,5,43
2020-05-26,24237,0,8
2020-05-26,24239,0,5
2020-05-26,24243,0,49
2020-05-26,24244,Suppressed*,137
2020-05-26,24245,0,23
2020-05-26,24246,0,8
2020-05-26,24248,Suppressed*,50
2020-05-26,24250,0,16
2020-05-26,24251,Suppressed*,189
2020-05-26,24256,0,50
2020-05-26,24258,0,27
2020-05-26,24260,0,72
2020-05-26,24263,Suppressed*,131
2020-05-26,24265,0,13
2020-05-26,24266,Suppressed*,130
2020-05-26,24269,0,4
2020-05-26,24270,Suppressed*,7
2020-05-26,24271,0,52
2020-05-26,24272,0,8
2020-05-26,24273,Suppressed*,81
2020-05-26,24277,Suppressed*,118
2020-05-26,24279,Suppressed*,39
2020-05-26,24280,0,8
2020-05-26,24281,0,37
2020-05-26,24282,0,16
2020-05-26,24283,0,58
2020-05-26,24290,0,40
2020-05-26,24292,0,12
2020-05-26,24293,Suppressed*,135
2020-05-26,24301,Suppressed*,325
2020-05-26,24311,0,31
2020-05-26,24312,0,37
2020-05-26,24313,Suppressed*,13
2020-05-26,24314,0,29
2020-05-26,24315,0,41
2020-05-26,24316,0,2
2020-05-26,24317,Suppressed*,55
2020-05-26,24318,0,9
2020-05-26,24319,5,97
2020-05-26,24322,0,3
2020-05-26,24323,Suppressed*,11
2020-05-26,24324,0,42
2020-05-26,24325,Suppressed*,12
2020-05-26,24326,0,12
2020-05-26,24328,0,23
2020-05-26,24330,17,73
2020-05-26,24333,154,602
2020-05-26,24340,Suppressed*,88
2020-05-26,24343,34,194
2020-05-26,24347,Suppressed*,29
2020-05-26,24348,0,88
2020-05-26,24350,0,15
2020-05-26,24351,0,6
2020-05-26,24352,Suppressed*,13
2020-05-26,24354,6,222
2020-05-26,24360,5,112
2020-05-26,24361,Suppressed*,85
2020-05-26,24363,0,11
2020-05-26,24366,Suppressed*,19
2020-05-26,24368,Suppressed*,79
2020-05-26,24370,Suppressed*,87
2020-05-26,24374,0,19
2020-05-26,24375,0,10
2020-05-26,24377,0,4
2020-05-26,24378,Suppressed*,13
2020-05-26,24380,Suppressed*,12
2020-05-26,24381,Suppressed*,53
2020-05-26,24382,9,263
2020-05-26,24401,48,581
2020-05-26,24412,0,1
2020-05-26,24413,0,6
2020-05-26,24415,0,2
2020-05-26,24416,13,37
2020-05-26,24421,Suppressed*,34
2020-05-26,24422,7,116
2020-05-26,24426,13,261
2020-05-26,24430,Suppressed*,37
2020-05-26,24431,5,58
2020-05-26,24432,Suppressed*,1
2020-05-26,24433,0,1
2020-05-26,24435,Suppressed*,19
2020-05-26,24437,0,12
2020-05-26,24439,0,13
2020-05-26,24440,8,51
2020-05-26,24441,28,145
2020-05-26,24442,0,2
2020-05-26,24445,0,34
2020-05-26,24448,0,6
2020-05-26,24450,8,74
2020-05-26,24457,0,14
2020-05-26,24458,0,4
2020-05-26,24459,6,7
2020-05-26,24460,0,18
2020-05-26,24465,Suppressed*,19
2020-05-26,24467,Suppressed*,31
2020-05-26,24471,Suppressed*,38
2020-05-26,24472,Suppressed*,20
2020-05-26,24473,0,6
2020-05-26,24474,0,8
2020-05-26,24476,Suppressed*,7
2020-05-26,24477,15,172
2020-05-26,24479,0,25
2020-05-26,24482,5,75
2020-05-26,24483,5,6
2020-05-26,24484,0,7
2020-05-26,24485,Suppressed*,6
2020-05-26,24486,19,83
2020-05-26,24487,0,5
2020-05-26,24501,29,564
2020-05-26,24502,34,809
2020-05-26,24503,12,380
2020-05-26,24504,7,182
2020-05-26,24517,0,121
2020-05-26,24520,Suppressed*,39
2020-05-26,24521,8,245
2020-05-26,24522,16,250
2020-05-26,24523,9,473
2020-05-26,24526,Suppressed*,32
2020-05-26,24527,Suppressed*,50
2020-05-26,24528,Suppressed*,75
2020-05-26,24529,Suppressed*,57
2020-05-26,24530,0,20
2020-05-26,24531,5,122
2020-05-26,24534,5,40
2020-05-26,24536,0,3
2020-05-26,24538,Suppressed*,106
2020-05-26,24539,0,7
2020-05-26,24540,26,507
2020-05-26,24541,25,475
2020-05-26,24549,Suppressed*,58
2020-05-26,24550,5,137
2020-05-26,24551,20,476
2020-05-26,24553,Suppressed*,45
2020-05-26,24554,Suppressed*,82
2020-05-26,24555,Suppressed*,15
2020-05-26,24556,0,74
2020-05-26,24557,5,136
2020-05-26,24558,5,179
2020-05-26,24562,0,15
2020-05-26,24563,Suppressed*,106
2020-05-26,24565,0,13
2020-05-26,24566,Suppressed*,25
2020-05-26,24569,0,19
2020-05-26,24571,Suppressed*,40
2020-05-26,24572,12,374
2020-05-26,24574,Suppressed*,65
2020-05-26,24577,Suppressed*,88
2020-05-26,24578,Suppressed*,3
2020-05-26,24579,0,5
2020-05-26,24580,Suppressed*,20
2020-05-26,24586,Suppressed*,87
2020-05-26,24588,Suppressed*,207
2020-05-26,24589,0,50
2020-05-26,24590,11,245
2020-05-26,24592,13,365
2020-05-26,24593,Suppressed*,36
2020-05-26,24594,Suppressed*,38
2020-05-26,24595,0,6
2020-05-26,24597,Suppressed*,23
2020-05-26,24598,Suppressed*,40
2020-05-26,24599,Suppressed*,18
2020-05-26,24601,0,1
2020-05-26,24602,0,11
2020-05-26,24603,Suppressed*,12
2020-05-26,24605,Suppressed*,154
2020-05-26,24606,0,3
2020-05-26,24607,0,2
2020-05-26,24609,Suppressed*,101
2020-05-26,24612,0,3
2020-05-26,24613,0,21
2020-05-26,24614,17,287
2020-05-26,24620,0,17
2020-05-26,24622,0,17
2020-05-26,24628,0,5
2020-05-26,24630,0,87
2020-05-26,24631,0,24
2020-05-26,24634,0,8
2020-05-26,24635,0,11
2020-05-26,24637,0,34
2020-05-26,24639,Suppressed*,63
2020-05-26,24641,0,135
2020-05-26,24646,0,7
2020-05-26,24649,0,28
2020-05-26,24651,0,78
2020-05-26,24656,0,44
2020-05-26,24657,0,3
2020-05-26,"Not Reported",847,34795
2020-05-26,Out-of-State,0,4366